problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→results-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→results-similarity;100]→quality→privacy";"all→percentile[quality→results-similarity;100]→quality→results-similarity";"all→percentile[quality→results-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→results-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→results-similarity;75]→quality→privacy";"all→percentile[quality→results-similarity;75]→quality→results-similarity";"all→percentile[quality→results-similarity;75]→solution"
datasets/airQuality_parallel.csv;nsga2;2;28;2800;2800;1.28787e+02;100;3;1;1.00000e+00;1.00000e+00;8.90000e-01;8.89593e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.84041e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=T, percentage=0.01) };8.86519e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=AH, function=avg, window=9) };8.84520e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=NMHC(GT), function=avg, window=9) }
datasets/airQuality_parallel.csv;nsga2;2;29;2900;2900;1.33637e+02;100;1;2;1.00000e+00;1.00000e+00;9.00000e-01;8.90211e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=9) };8.84371e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=PT08.S2(NMHC), percentage=0.01) };8.87156e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) };8.84811e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=AH, function=min, window=7) }
datasets/airQuality_parallel.csv;nsga2;2;30;3000;3000;1.38230e+02;100;1;1;1.00000e+00;1.00000e+00;9.40000e-01;8.90211e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=9) };8.84561e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=AH, function=avg, window=5) };8.87279e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=6) };8.85060e-01;1.00000e+00;Pipeline { map_noise(attribute=PT08.S3(NOx), percentage=0.05) | map_aggregate(attribute=NOx(GT), function=min, window=4) }
datasets/airQuality_parallel.csv;nsga2;2;31;3100;3100;1.42574e+02;100;1;1;1.00000e+00;1.00000e+00;9.40000e-01;8.90211e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=9) };8.84686e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=7) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=8) };8.87336e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S2(NMHC), function=avg, window=9) };8.85255e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=NOx(GT), percentage=0.10) }
datasets/airQuality_parallel.csv;nsga2;2;32;3200;3200;1.46872e+02;100;1;1;1.00000e+00;1.00000e+00;9.40000e-01;8.90563e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.84929e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=PT08.S1(CO), percentage=0.05) };8.87688e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S2(NMHC), function=avg, window=8) };8.85773e-01;1.00000e+00;Pipeline { map_aggregate(attribute=T, function=min, window=8) | map_aggregate(attribute=NOx(GT), function=min, window=4) }
datasets/airQuality_parallel.csv;nsga2;2;33;3300;3300;1.51685e+02;100;1;1;1.00000e+00;1.00000e+00;9.30000e-01;8.90563e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.85075e-01;1.00000e+00;Pipeline { map_aggregate(attribute=AH, function=min, window=9) | map_aggregate(attribute=NOx(GT), function=min, window=4) };8.87823e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S2(NMHC), function=avg, window=3) };8.86286e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_noise(attribute=C6H6(GT), percentage=0.10) }
datasets/airQuality_parallel.csv;nsga2;2;34;3400;3400;1.56809e+02;100;1;2;1.00000e+00;1.00000e+00;9.40000e-01;8.90563e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.85255e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=NOx(GT), percentage=0.10) };8.87845e-01;6.38298e-01;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=NO2(GT), function=avg, window=3) };8.86583e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=5) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=9) }
datasets/airQuality_parallel.csv;nsga2;2;35;3500;3500;1.61477e+02;100;1;1;1.00000e+00;1.00000e+00;9.10000e-01;8.90563e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.85773e-01;1.00000e+00;Pipeline { map_aggregate(attribute=T, function=min, window=8) | map_aggregate(attribute=NOx(GT), function=min, window=4) };8.88028e-01;3.00952e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.86747e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=PT08.S1(CO), function=avg, window=9) }
datasets/airQuality_parallel.csv;nsga2;2;36;3600;3600;1.65930e+02;100;1;2;1.00000e+00;1.00000e+00;9.00000e-01;8.90563e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.86286e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_noise(attribute=C6H6(GT), percentage=0.10) };8.88250e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=C6H6(GT), function=avg, window=7) };8.87075e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=C6H6(GT), function=avg, window=7) }
datasets/airQuality_parallel.csv;nsga2;2;37;3700;3700;1.70201e+02;100;1;2;1.00000e+00;1.00000e+00;8.60000e-01;8.90563e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.86519e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=AH, function=avg, window=9) };8.88267e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=7) };8.87186e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=4) }
