problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→performance-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→performance-similarity;100]→quality→privacy";"all→percentile[quality→performance-similarity;100]→quality→performance-similarity";"all→percentile[quality→performance-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→performance-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→performance-similarity;75]→quality→privacy";"all→percentile[quality→performance-similarity;75]→quality→performance-similarity";"all→percentile[quality→performance-similarity;75]→solution"
datasets/geolife_60mins.csv;nsga2;1;23;2300;2300;8.44060e+01;100;100;100;1.00000e+00;9.90000e-01;7.00000e-02;8.68197e-01;7.23216e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 731000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0009) | filter(avg_X > 0.0001) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0009) | filter(avg_X > 0.0001) }
datasets/geolife_60mins.csv;nsga2;1;24;2400;2400;8.72910e+01;100;100;100;1.00000e+00;9.80000e-01;5.00000e-02;8.73839e-01;7.27605e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 803.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0130) }
datasets/geolife_60mins.csv;nsga2;1;25;2500;2500;9.03130e+01;100;100;100;1.00000e+00;1.00000e+00;6.00000e-02;8.74302e-01;7.26920e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 7.6300) | filter(avg_X > 9.9700) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 7.6300) | filter(avg_X > 9.9700) }
datasets/geolife_60mins.csv;nsga2;1;26;2600;2600;9.34120e+01;100;100;100;1.00000e+00;1.00000e+00;6.00000e-02;8.74302e-01;7.26920e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 7.0400) | filter(avg_X > 6.6700) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 7.0400) | filter(avg_X > 6.6700) }
datasets/geolife_60mins.csv;nsga2;1;27;2700;2700;9.66690e+01;100;100;100;1.00000e+00;9.90000e-01;7.00000e-02;8.74785e-01;7.26401e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 0.0001) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 3.8200) | filter(avg_X > 1.5800) }
datasets/geolife_60mins.csv;nsga2;1;28;2800;2800;9.94410e+01;100;100;100;1.00000e+00;1.00000e+00;1.00000e-01;8.74785e-01;7.26401e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 3710.0000) | filter(avg_X > 9.9500) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 7.6500) | filter(avg_X > 0.0506) }
datasets/geolife_60mins.csv;nsga2;1;29;2900;2900;1.02367e+02;100;100;100;1.00000e+00;9.90000e-01;1.00000e-01;8.74785e-01;7.26401e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0028) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 7.0400) | filter(avg_Y < 2490000.0000) }
datasets/geolife_60mins.csv;nsga2;1;30;3000;3000;1.06350e+02;100;100;100;1.00000e+00;1.00000e+00;1.10000e-01;8.74785e-01;7.26401e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 97900000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 93.2000) | filter(avg_X > 992.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 93.2000) | filter(avg_X > 992.0000) }
datasets/geolife_60mins.csv;nsga2;1;31;3100;3100;1.09200e+02;100;100;100;1.00000e+00;9.90000e-01;1.10000e-01;8.74785e-01;7.26401e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 97900000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 3720.0000) | filter(avg_X > 664.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0688) }
datasets/geolife_60mins.csv;nsga2;1;32;3200;3200;1.12261e+02;100;100;100;1.00000e+00;1.00000e+00;1.00000e-01;8.74785e-01;7.26401e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.0000) | filter(avg_X < 799000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 97900000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0001) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 6.6400) }
