problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→results-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→results-similarity;100]→quality→privacy";"all→percentile[quality→results-similarity;100]→quality→results-similarity";"all→percentile[quality→results-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→results-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→results-similarity;75]→quality→privacy";"all→percentile[quality→results-similarity;75]→quality→results-similarity";"all→percentile[quality→results-similarity;75]→solution"
datasets/airQuality_parallel.csv;nsga2;1;34;3400;3400;8.76260e+01;100;100;100;1.00000e+00;9.90000e-01;5.00000e-02;7.75659e-01;8.58252e-01;Pipeline { filter(C6H6(GT) < 42.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) > 0.0008) | filter(PT08.S3(NOx) > 1.8800) };7.39254e-01;9.36567e-01;Pipeline { filter(T < 2480000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;35;3500;3500;9.00540e+01;100;100;100;1.00000e+00;9.90000e-01;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S4(NO2) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 74500000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;36;3600;3600;9.22720e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S1(CO) < 9730000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 5.1800) }
datasets/airQuality_parallel.csv;nsga2;1;37;3700;3700;9.47900e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(AH < 7280000000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;38;3800;3800;9.73880e+01;100;100;100;1.00000e+00;9.80000e-01;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 30.1000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 2.7900) }
datasets/airQuality_parallel.csv;nsga2;1;39;3900;3900;9.98610e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S1(CO) > 1.0100) | filter(RH > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;40;4000;4000;1.01974e+02;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) < 3550000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 439000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S1(CO) > 1.0100) | filter(PT08.S3(NOx) > 2.7300) }
datasets/airQuality_parallel.csv;nsga2;1;41;4100;4100;1.04378e+02;100;100;100;1.00000e+00;9.90000e-01;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) < 3590000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0760) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 2.5900) }
datasets/airQuality_parallel.csv;nsga2;1;42;4200;4200;1.06605e+02;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) < 2550000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) < 9630.0000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) < 3590000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;43;4300;4300;1.08929e+02;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.76351e-01;8.73563e-01;Pipeline { filter(C6H6(GT) < 44.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) < 2550000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 471.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(T < 10000.0000) }
