problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→performance-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→performance-similarity;100]→quality→privacy";"all→percentile[quality→performance-similarity;100]→quality→performance-similarity";"all→percentile[quality→performance-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→performance-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→performance-similarity;75]→quality→privacy";"all→percentile[quality→performance-similarity;75]→quality→performance-similarity";"all→percentile[quality→performance-similarity;75]→solution"
datasets/geolife_60mins.csv;nsga2;1;21;2100;2100;7.73860e+01;100;100;100;1.00000e+00;1.00000e+00;1.70000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0824) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0001) | filter(avg_Y < 2560000000.0000) }
datasets/geolife_60mins.csv;nsga2;1;22;2200;2200;8.06180e+01;100;100;100;1.00000e+00;1.00000e+00;1.80000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0009) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 158.0000) }
datasets/geolife_60mins.csv;nsga2;1;23;2300;2300;8.33340e+01;100;100;100;1.00000e+00;1.00000e+00;1.90000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0008) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_Y < 71500000.0000) }
datasets/geolife_60mins.csv;nsga2;1;24;2400;2400;8.63360e+01;100;100;100;1.00000e+00;1.00000e+00;1.90000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0095) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 6.3800) }
datasets/geolife_60mins.csv;nsga2;1;25;2500;2500;8.96350e+01;100;100;100;1.00000e+00;9.90000e-01;2.10000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 6280.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0015) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;26;2600;2600;9.24960e+01;100;100;100;1.00000e+00;1.00000e+00;2.10000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0003) | filter(avg_X > 581.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 0.0008) }
datasets/geolife_60mins.csv;nsga2;1;27;2700;2700;9.55410e+01;100;100;100;1.00000e+00;9.90000e-01;2.10000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 841.0000) | filter(avg_X > 5.2400) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_Y < 4690000.0000) }
datasets/geolife_60mins.csv;nsga2;1;28;2800;2800;9.83090e+01;100;100;100;1.00000e+00;1.00000e+00;2.10000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0005) | filter(avg_Y < 19100000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0925) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;29;2900;2900;1.01669e+02;100;100;100;1.00000e+00;1.00000e+00;2.20000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0013) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;30;3000;3000;1.04652e+02;100;100;100;1.00000e+00;1.00000e+00;2.30000e-01;9.13176e-01;6.24194e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0001) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X < 543000000.0000) | filter(avg_X > 4.1200) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 3480.0000) }
